class_index,review_text
3,romp from Robert Rodriguez .
3,old-fashioned but emotionally stirring
3,in a more ambitious movie
2,the giant screen and
1,becomes long and tedious
2,last act
2,exude
2,the undead action flick formula
1,for sick humor
3,refreshingly forthright
2,runs a mere 84 minutes
2,blame
2,burnt
2,limbo
3,Give credit to everyone from Robinson down to the key grip
0,is an all-time low for Kevin Costner .
3,allows his cast the benefit of being able to give full performances ...
2,are standard procedure
2,the viewer with so many explosions
2,few will bother thinking it all through
2,Serrault
2,should ask for a raise
2,who do n't entirely ` get ' Godard 's distinctive discourse
2,with moist eyes
2,larky
4,Conceptually brilliant
4,emotionally strong and politically potent piece
2,to keep parents away from the concession stand
2,and Bridget Jones 's
1,relied too much on convention
2,the great equalizer
2,the play
3,the top and movies
2,Arnold vehicle
2,artnering Murphy with Robert De Niro for the TV-cops comedy Showtime
3,the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .
0,unbearably lame .
1,thin soup
2,to decide if you need to see it
4,Payne has created a beautiful canvas
2,Madonna 's cameo
1,sting like bees
2,Sydow
1,without much interest in the Elizabethans
2,of being playful without being fun
1,the entire exercise has no real point
2,Hour kinda
2,discretion
4,in luminous interviews and amazingly evocative film from three decades ago
0,becomes instead a grating endurance test
2,offers just enough sweet and traditional romantic comedy to counter the crudity
2,a 50-year friendship
2,Never once
1,Craven endorses They simply because this movie makes his own look much better by comparison
2,hokey art house pretension .
2,genre .
2,-LRB- Sabara -RRB-
3,at little kids but with plenty of entertainment value
3,Do n't Ask
2,the preachy Circuit turns out to be
0,an ungainly movie
2,sadness that pours into every frame
2,the darker side
3,that made the original Men in Black such a pleasure
2,rocks
3,he gives the story some soul
2,better satiric
0,Men in Black II achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as Whiffle-Ball epic
2,while the world 's democracie
4,Take Care is nicely performed by a quintet of actresses
2,watching an Alfred Hitchcock movie after drinking twelve beers
2,Father of the Bride
1,to do justice to either effort in three hours of screen time
3,This real-life Hollywood fairy-tale
3,as brave and challenging as you could possibly expect these days from American cinema
0,complete moron
2,Paul Cox
2,an episode
2,the next
1,begins to fade from memory
1,in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title
1,disservice
2,standard guns versus martial arts
2,unread
2,the structure of relationships
2,ultra-provincial
2,giants
2,the price of admission
3,the raw comic energy
4,the most savory and hilarious guilty pleasure
1,few sequels
3,respective charms
2,Statham
3,Fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing
2,punctuated by flying guts .
3,Engages us
0,is just lazy writing
2,serials
1,rolled down a hill in a trash can
3,clean
2,jazz
1,a visual flair that waxes poetic far too much for our taste
3,the gentle and humane side
3,Letterman with a clinical eye
2,whit more
2,'s less of a problem
2,the fact that this film was n't as bad as I thought it was going to be
3,best-selling
2,seems to want to be a character study
2,underbelly
3,decent gags
2,initial excitement
2,involving as individuals rather than types
3,is a trove of delights
2,The sight of the spaceship on the launching pad
2,with the mayhem in Formula 51
2,immediacy
2,loop
3,who is drawn into the exotic world of belly dancing
2,avoids all the comic possibilities of its situation
2,playfulness
3,affirming '
3,it more closely resembles this year 's version of Tomcats
1,Zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a
2,maze
1,lowly studio hack
2,churns
2,Crazy as Hell
2,empathy for its characters
3,Disney classic
1,ame and unnecessary
2,the easy Hollywood road
2,psychedelia
2,of impact on me these days
3,good-natured and never dull
1,that sometimes falls
2,it emulates
2,its own right
3,of heart or conservative of spirit
1,deteriorates into a protracted
3,was as graceful
0,of bad animation and mindless violence
2,mud
1,forget
2,is not nearly as dreadful as expected
2,that life
2,ai
2,of English
4,since its poignancy hooks us completely
2,In IMAX in short
2,whose pieces
2,since Graffiti Bridge
1,combat hell
3,Little Mermaid
1,Jerry Bruckheimer 's putrid pond
2,'s meet at a rustic retreat and pee against a tree
2,be interesting
2,does have a gift for generating nightmarish images that will be hard to burn out of your brain .
2,remade for viewers who were in diapers when the original was released in 1987 .
4,Conrad L. Hall 's cinematography will likely be nominated for an Oscar next year
2,needs to be
3,to life in the performances
2,Auto Focus is not your standard Hollywood bio-pic .
2,as graphic
3,enhance
2,The high-concept scenario
2,unapologetically
2,brawn
3,creates a fluid and mesmerizing sequence of images to match the words of Nijinsky 's diaries
2,two separate crises
4,its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring
3,more entertaining
2,its cause
1,the depths to which the girls-behaving-badly film has fallen
3,a greater knowledge
2,realistic
2,about Girls
4,offering fine acting moments
2,pink slip
2,a simplistic narrative
2,acute
1,go back and choose to skip it
3,robust and scary
2,the spinning styx sting like bees
3,the story compelling
2,obviousness
2,leading lives of sexy intrigue
2,a hundred of them
4,never loses its ability to shock and amaze .
1,screwball ideas
2,depth or sophistication
0,a Pandora 's Box of special effects that run the gamut from cheesy to cheesier to cheesiest
2,looking for their own Caddyshack
1,tired old vision
1,falls down in its attempts to humanize its subject
2,war movie compendium
2,The doofus-on
2,feel help
2,of trifle that date nights were invented for .
2,fabuleux destin
2,of this debut venture
3,of gold
1,out-outrage
3,seem authentic
2,between good and evil
2,behave
2,by linking the massacre
2,both stars
2,date
1,largely unfunny
3,affirming
2,that governs college cliques
2,could be a single iota worse
2,Michel Gondry
2,numerous scenes
2,either a longtime Tolkien fan or a movie-going neophyte
3,spare dialogue and acute expressiveness
2,to homosexuality
2,The strength of the film
2,afraid to risk American scorn
3,is n't dull .
2,gunplay
1,wholly unnecessary
2,Singer\/composer Bryan Adams contributes a slew of songs
2,his personal cinema
2,delivers the same message
2,be what 's attracting audiences to Unfaithful
2,To those who have not read the book
2,chiefly
2,of a Busby Berkeley musical
4,Oscar caliber cast
1,who is simply tired
2,fourth-rate Jim Carrey
2,to watch people doing unpleasant things to each other and themselves
2,hunky
2,what a movie can be
1,The bland
2,Tyco ad
2,its impact
2,Plympton
2,the mounting tension
3,sassy
2,rattling noise
1,are required to balance all the formulaic equations in the long-winded heist comedy Who Is Cletis Tout ?
2,pessimistic
0,big letdown
2,about as
2,check it
3,of the audience other than to sit back and enjoy a couple of great actors hamming it up
4,fine effort
2,are anything
2,asleep
2,Its one-sidedness ...
1,dumb
4,solid piece
3,reassures us that he will once again be an honest and loving one
4,makes an amazing breakthrough in her first starring role and eats up the screen
2,Richard
3,Despite the surface attractions -- Conrad L. Hall 's cinematography will likely be nominated for an Oscar next year -- there 's something impressive and yet lacking about everything .
1,it never bothers to question why somebody might devote time to see it
2,its merits
2,and Chris Sanders
0,loud and thoroughly obnoxious comedy
3,a no-bull throwback
2,conquer the online world
2,there to be a collection taken for the comedian at the end of the show
2,the young woman 's infirmity
2,Frank Novak
3,retains an extraordinary faith in the ability of images
4,is authentic
1,sex gags and prom dates
3,life affirming and heartbreaking
2,combine easily
2,mysteries
3,is barely
2,'s one big point to Promises
2,is all
2,sense of humor that derives from a workman 's grasp of pun and entendre and its attendant
2,snobbery is a better satiric target than middle-America
2,ends up more
0,Those of you who are not an eighth grade girl will most likely doze off during this one .
1,have returned from the beyond to warn you
0,genres that just does n't work
2,attacks
2,attractive without being memorable
2,vote
2,Phoenix 's
2,quietude
3,swooping down on a string of exotic locales
2,caught
2,unsolved murder
2,what matters
1,down by hit-and-miss topical humour
1,crawls along
2,Karim Dridi
2,Confounding because it solemnly advances a daringly preposterous thesis .
2,you 'll be more acquainted with the tiniest details of Tom Hanks ' face than his wife is
2,Star Trek : Nemesis
4,Schneider 's performance is so fine
2,kept much of the plot but
2,Benjamins '
3,draws us in
3,good old-fashioned adventure
3,Byler is too savvy a filmmaker to let this morph into a typical romantic triangle .
2,a novel thought in his head
2,had enough of plucky British eccentrics with hearts of gold
