class_index,review_text
0,bad behavior
3,capturing the innocence and idealism of that first encounter
3,the funniest and most accurate depiction of writer
2,underscore the action
0,being cast in action films when none of them are ever any good
2,the sparse instances
1,It 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .
3,can write and deliver a one liner as well as anybody .
2,lived
1,every one -LRB- and no one -RRB-
2,something American and European gay movies
4,undeniably fascinating and playful fellow
3,has the uncanny ability to right itself precisely when you think it 's in danger of going wrong
2,wrestler Chyna
2,mythologizing
2,work --
3,it might deliver again and again
2,like dying and going to celluloid heaven
2,Anthony Hopkins is in it
2,you might have guessed
2,As a hybrid teen thriller and murder mystery
3,organic intrigue
2,exterior
3,putting together any movies of particular value or merit
1,is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from Stock Character camp -- a drowsy drama infatuated by its own pretentious self-examination .
2,that a curious sense of menace informs everything
2,smutty guilty
2,Nakata
2,works out his issues
2,short of indulging its characters ' striving solipsism
1,induce sleep than fright
1,struck me as unusually and unimpressively fussy
2,conceptions
2,the ages
2,will be baffled
0,cowardly
2,Spielberg
2,all that jazz
2,'s a long way
2,familiar and
2,values than in Extreme Ops
2,given relatively dry material
2,two-wrongs-make-a-right
0,very ugly
2,video game
2,a solid
3,got it right
2,the cops
3,for all ages -- a movie that will make you laugh
1,next to little insight
1,the absurdity
2,between the leads
2,Light the candles
2,Kapur 's contradictory feelings about his material
3,as graceful
3,classy
4,refreshes the mind and spirit along
2,day-old shelf
0,It 's loud and boring
2,hardass
2,impair
2,a sensitive young girl
1,Pinochet 's victims
2,many dodges and turns
2,reached
4,timeless
0,it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything
2,sometimes baffling and
2,of an after-school TV special
2,the screen --
2,the storyline and
2,While obviously aimed at kids
1,you just do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance .
1,gives a good performance in a film that does n't merit it
3,it nonetheless sustains interest during the long build-up of expository material .
3,humanizing
1,of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly
2,been-told-a
3,powerful moments
2,is long on glamour and short on larger moralistic consequences
2,non-Bondish
2,comes to fruition in her sophomore effort .
2,be taken seriously
2,adept direction
2,nevertheless
1,It squanders Chan 's uniqueness ;
2,The subtitled costume drama
2,Fence
3,master craftsmen
2,explores the friendship between five Filipino-Americans and their frantic efforts to find love
2,of gritty realism and magic realism with a hard-to-swallow premise
3,dutifully pulling on heartstrings
3,fall 's
1,Even the hastily and amateurishly
3,to his son 's home
2,it still wo n't feel like the longest 90 minutes of your movie-going life
2,the harder
4,a powerful and reasonably fulfilling gestalt
3,conquers
1,why this did n't connect with me would require another viewing
2,coming through
2,drive a little faster
2,Director Tom Dey
2,director Michael Apted -LRB- Enigma -RRB- and screenwriter Nicholas Kazan -LRB- Reversal of Fortune -RRB-
4,is exceedingly pleasant
2,Steamboat Willie
2,Cox
2,macabre and very
0,wore out its welcome with audiences several years ago
2,of the fun
1,movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics
1,lost in the translation
2,the little things right
2,- however well intentioned -
1,be warned
2,like about Men With Brooms and what is kind of special
3,bubbles with the excitement of the festival in Cannes
2,growing
2,where Ararat went astray
2,The Sum of All Fears
2,whole film
2,inside '
2,be classified as a movie-industry satire
2,'s stuff here
2,Frank Capra
1,slopped ` em together
2,great expectations
2,wonder if Lopez 's publicist should share screenwriting credit
3,is a great yarn
2,The Tuxedo
3,brings a beguiling freshness
2,bought from telemarketers
2,repetition than creativity
3,entertainment .
3,#NOM?
3,which is powerful in itself
3,make the stones weep --
3,at his most sparkling
2,from the simple fact
2,treats conspiracy
1,much of the film with a creepy and dead-on performance
1,inoffensive
2,a late-summer surfer girl entry
2,try and evade your responsibilities
3,anticipated
2,to kids or adults
2,not too fluffy
3,works out
2,it is .
0,'s hard to understand why anyone in his right mind would even think to make the attraction a movie
2,subtly kinky bedside vigils
1,Goldmember has none of the visual wit of the previous pictures
2,about fathers
2,components
3,entirely irony-free zone
3,with a light -LRB- yet unsentimental -RRB- touch
2,a few chuckles
2,a speed
2,something American
2,favor of mushy obviousness
2,ever-growing
2,by its moods
0,plainly dull and visually ugly
0,ill-conceived and expensive project
2,the Halloween series
2,with a crucial third act miscalculation
1,does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza
2,lists and
2,by movies ' end
3,with such clarity
2,The Ghost and
4,reflective and beautifully
2,by the film 's austerity
3,solid formula
2,postapocalyptic setting
2,wide-angle shots
2,Swedish fillm
1,sugar-coated Rocky
2,this movie for
4,extravagant
1,A reworking of Die Hard and Cliffhanger
0,has squeezed the life out of whatever idealism American moviemaking ever had
1,... although this idea is `` new '' the results are tired .
1,while the highly predictable narrative falls short
2,Berling
2,Several of Steven Soderbergh 's earlier films
3,photographed and beautifully
2,Banderas
3,sometimes both
1,A brutally dry satire of Middle American numbness .
2,deals with its story
2,the Ya-Yas
4,is a treat
1,unimpressively
2,15th
1,no particular bite
2,of the crime expertly
3,the spotlight
2,taking the kids to
1,sulky teen drama and
3,If you do n't laugh
3,are kinetic enough to engross even the most antsy youngsters
1,slobbering
1,annoyed me most about God is Great
1,employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British .
2,in really rattling the viewer
2,a great shame
2,Ms. Griffiths and Mr. Pryce
3,consistently surprising
2,for Milder Is n't Better
1,no level whatsoever for me
3,deeper every time
1,a sales tool
0,trailer-trash style
2,Everlyn Sampi
1,part because the consciously dumbed-down approach wears thin
2,viewer
3,people can connect and express their love for each other
2,a tough beauty
0,very insecure
3,good news
2,the core of this slight coming-of-age\/coming-out tale
2,rogue CIA
2,the high-buffed gloss
2,director Adrian Lyne
3,to overcome his personal obstacles and become a good man
3,some success with documentaries
2,identity and alienation
2,#NOM?
3,beloved genres
2,in the flip-flop of courtship
2,to swallow than Wertmuller 's polemical allegory
1,likely to cause massive cardiac arrest if taken in large doses
3,of his sweetness and vulnerability
3,the promise of excitement
3,Demonstrates a vivid imagination and an impressive style that result in some terrific setpieces
2,Newcomer
4,the ultimate movie experience
3,cheering
3,best and most
3,` just letting the mountain tell you what to do
2,you
2,Falls short in explaining the music and its roots .
4,A fine production with splendid singing
3,a fairly disposable yet still entertaining B
3,will have you at the edge of your seat for long stretches
3,Art-house to the core
0,wane to an inconsistent and ultimately unsatisfying drizzle
2,all the sympathy
3,big heart
2,than ` Magnifique ' .
2,deal
2,at the rapidly changing face of Beijing
2,to comfortable territory
2,failed him
2,was produced by Jerry Bruckheimer and directed by Joel Schumacher
2,appearing
1,mumbles his way through the movie .
2,East-vs .
1,with the impression that you should have gotten more out of it than you did
4,Red Dragon rates as an exceptional thriller .
4,coupled with pitch-perfect acting
2,'s a fairly straightforward remake of Hollywood comedies such as Father of the Bride
2,Goldman
2,Winger fans
2,with more questions than answers
2,gets me where I live
2,separation and
2,affects
2,be a romantic comedy
0,is n't an ounce of honest poetry in his entire script
1,the film 's lamer instincts
3,will not disappoint anyone who values the original comic books
1,'s already a joke in the United States .
0,is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance
2,warm and
2,an orange prison jumpsuit
1,so clumsily sentimental
3,allows each character to confront their problems openly and honestly .
2,teen-oriented variation
1,this claustrophobic concept
2,turn out
2,Sommers
2,their resemblance to everyday children
1,the screenplay by Billy Ray and Terry George leaves something to be desired .
2,the Big Boys in New York and L.A.
2,screenplay or something
2,its familiar subject matter
2,original New Testament stories
3,one film
2,rather than one
2,of it all or its stupidity or maybe even its inventiveness
2,seven bucks
2,cashing in on his movie-star
2,Only at the prospect of Beck 's next project
2,wattage
3,The effort is sincere
2,the central role
